transaction_id,client_id,transaction_date,transaction_type,transaction_amount,currency,origin_country,destination_country,channel,purpose_code,counterparty_name,counterparty_type,is_flagged,flag_reason,created_at
C00004_T0002,C00004,2025-05-05,Deposit,2422.06,USD,Czech Republic,France,API,Crypto Settlement,Chris Lee,Business,False,Large volume,2024-06-22 17:12:48.065202
C00004_T0003,C00004,2025-05-06,Withdrawal,9560.49,USD,Bulgaria,Croatia,Online,Business Expense,Chris Lee,Business,False,-,2024-07-08 05:47:08.065214
C00004_T0004,C00004,2025-05-07,Deposit,569.16,USD,Malta,Slovakia,Online,Crypto Settlement,Chris Lee,Unknown,True,-,2024-05-13 14:19:14.065237
C00004_T0005,C00004,2025-05-08,Withdrawal,1909.29,USD,Bulgaria,Croatia,API,Crypto Settlement,John Smith,Unknown,False,-,2023-08-28 13:26:32.065244
C00004_T0006,C00004,2025-05-09,Investment,8507.68,USD,Norway,Italy,API,Investment,Michael Johnson,Individual,False,-,2024-05-20 21:25:16.065251
C00004_T0007,C00004,2025-05-10,Withdrawal,1505.97,USD,Spain,Denmark,Mobile App,Investment,Alice Brown,Government,False,-,2024-12-03 05:52:21.065258
C00004_T0008,C00004,2025-05-11,Payment,5124.9,USD,Estonia,Malta,API,Investment,Jane Doe,Individual,False,-,2025-01-04 05:02:06.065264
C00004_T0009,C00004,2025-05-12,Payment,1729.2,USD,Hungary,Denmark,Mobile App,Investment,Alice Brown,Government,False,-,2025-03-29 15:52:59.065271
C00004_T0010,C00004,2025-05-13,Withdrawal,5731.63,USD,Croatia,Romania,API,Salary,Alice Brown,Government,False,-,2024-12-27 19:20:16.065278
C00004_T0011,C00004,2025-05-14,Withdrawal,13899.46,USD,United Kingdom,Finland,Branch,Investment,John Smith,Business,False,-,2025-02-08 17:39:29.065284
C00004_T0012,C00004,2025-05-15,Transfer,1720.96,USD,Sweden,Slovenia,Online,Investment,John Smith,Business,False,Large volume,2024-08-31 12:07:03.065291
C00004_T0013,C00004,2025-05-16,Withdrawal,6540.28,USD,Luxembourg,Latvia,API,Investment,Chris Lee,Individual,False,-,2025-07-03 23:09:46.065298
C00004_T0014,C00004,2025-05-17,Payment,15634.54,USD,Estonia,Denmark,Branch,Crypto Settlement,Alice Brown,Individual,False,Large volume,2024-04-05 17:59:13.065305
C00004_T0015,C00004,2025-05-18,Investment,14464.65,USD,Luxembourg,Greece,API,Loan,Michael Johnson,Individual,False,-,2024-08-24 19:23:49.065311
C00004_T0016,C00004,2025-05-19,Payment,1994.58,USD,Malta,Poland,Online,Loan,John Smith,Unknown,True,-,2025-05-28 15:22:45.065319
C00004_T0017,C00004,2025-05-20,Transfer,2332.34,USD,Belgium,Iceland,API,Loan,John Smith,Unknown,False,-,2024-07-27 11:40:59.065330
C00004_T0018,C00004,2025-05-21,Withdrawal,1267.91,USD,Malta,France,API,Commission,Michael Johnson,Unknown,False,-,2024-02-18 02:26:51.065343
C00004_T0019,C00004,2025-05-22,Investment,1321.77,USD,Bulgaria,Czech Republic,Online,Salary,John Smith,Unknown,False,-,2024-12-01 02:20:27.065350
C00004_T0020,C00004,2025-05-23,Payment,2378.39,USD,Iceland,Belgium,API,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-06-17 07:02:15.065357
C00004_T0021,C00004,2025-05-24,Investment,784.82,USD,Norway,Lithuania,Online,Business Expense,Jane Doe,Business,False,-,2025-05-29 21:31:03.065363
C00004_T0022,C00004,2025-05-25,Deposit,4354.73,USD,Luxembourg,Italy,Mobile App,Crypto Settlement,Michael Johnson,Government,False,-,2024-12-15 08:11:31.065370
C00004_T0023,C00004,2025-05-26,Payment,2695.19,USD,Luxembourg,Switzerland,API,Investment,Jane Doe,Unknown,False,-,2024-11-06 20:24:44.065377
C00004_T0024,C00004,2025-05-27,Deposit,8007.86,USD,Latvia,Denmark,Branch,Loan,Chris Lee,Individual,False,-,2024-04-18 21:40:12.065383
C00004_T0025,C00004,2025-05-28,Investment,5834.81,USD,Germany,Poland,API,Crypto Settlement,Chris Lee,Government,False,-,2024-10-21 22:53:09.065390
C00004_T0026,C00004,2025-05-29,Withdrawal,1365.25,USD,Switzerland,Switzerland,Online,Salary,John Smith,Unknown,False,-,2023-09-23 11:03:19.065397
C00004_T0027,C00004,2025-05-30,Withdrawal,2471.76,USD,Finland,Italy,Online,Investment,Michael Johnson,Unknown,False,-,2023-08-08 19:01:14.065404
C00004_T0028,C00004,2025-05-31,Withdrawal,4868.85,USD,Denmark,Germany,Branch,Commission,John Smith,Business,False,-,2024-07-05 23:07:49.065413
C00004_T0029,C00004,2025-06-01,Deposit,752.86,USD,Norway,Estonia,Branch,Business Expense,Michael Johnson,Business,False,-,2024-03-19 20:07:50.065425
C00004_T0030,C00004,2025-06-02,Withdrawal,112.6,USD,Poland,Austria,Online,Investment,John Smith,Business,False,Large volume,2024-09-17 22:48:03.065437
C00004_T0031,C00004,2025-06-03,Transfer,6707.34,USD,Germany,Austria,Mobile App,Business Expense,Chris Lee,Unknown,False,-,2025-06-19 07:28:28.065447
C00004_T0032,C00004,2025-06-04,Payment,518.95,USD,Estonia,Norway,Mobile App,Crypto Settlement,Chris Lee,Business,False,-,2024-01-23 17:34:49.065454
C00004_T0033,C00004,2025-06-05,Payment,7722.02,USD,Finland,Bulgaria,Online,Investment,John Smith,Unknown,False,-,2024-11-29 18:38:43.065461
C00004_T0034,C00004,2025-06-06,Investment,8587.95,USD,Hungary,Switzerland,Mobile App,Commission,Michael Johnson,Government,False,-,2024-10-09 04:26:22.065467
C00004_T0035,C00004,2025-06-07,Deposit,2165.47,USD,Cyprus,Croatia,Branch,Crypto Settlement,Alice Brown,Government,False,-,2024-11-25 05:03:50.065474
C00004_T0036,C00004,2025-06-08,Payment,5765.14,USD,Norway,Slovenia,Mobile App,Salary,Michael Johnson,Unknown,False,-,2025-06-03 06:40:15.065481
C00004_T0037,C00004,2025-06-09,Deposit,1582.62,USD,Netherlands,Luxembourg,Branch,Business Expense,John Smith,Individual,False,-,2024-03-26 10:24:43.065487
C00004_T0038,C00004,2025-06-10,Investment,6851.79,USD,France,Norway,API,Business Expense,Michael Johnson,Unknown,False,-,2023-09-14 14:42:53.065494
C00004_T0039,C00004,2025-06-11,Withdrawal,6106.08,USD,Ireland,Italy,Branch,Salary,Jane Doe,Government,False,-,2024-03-18 12:28:49.065501
C00004_T0040,C00004,2025-06-12,Investment,286.77,USD,Germany,Cyprus,API,Business Expense,Michael Johnson,Government,False,-,2025-03-25 17:58:06.065512
C00004_T0041,C00004,2025-06-13,Transfer,3064.04,USD,Switzerland,United Kingdom,Branch,Crypto Settlement,Chris Lee,Unknown,False,-,2024-05-25 16:33:51.065524
C00004_T0042,C00004,2025-06-14,Withdrawal,3582.84,USD,Romania,Bulgaria,Branch,Loan,Chris Lee,Unknown,False,-,2024-06-26 15:47:25.065542
C00004_T0043,C00004,2025-06-15,Withdrawal,3.01,USD,Switzerland,Romania,Mobile App,Salary,Jane Doe,Unknown,False,-,2024-04-26 06:09:08.065549
C00004_T0044,C00004,2025-06-16,Withdrawal,13704.85,USD,Bulgaria,Latvia,Branch,Commission,Michael Johnson,Government,False,Large volume,2024-01-23 21:18:37.065556
C00004_T0045,C00004,2025-06-17,Investment,1830.02,USD,Austria,Bulgaria,Online,Investment,Alice Brown,Individual,False,-,2025-03-01 06:28:20.065563
C00004_T0046,C00004,2025-06-18,Transfer,2554.61,USD,Ireland,Portugal,API,Investment,Michael Johnson,Unknown,False,-,2023-11-27 13:35:09.065569
C00004_T0047,C00004,2025-06-19,Deposit,759.84,USD,Malta,Portugal,API,Salary,Chris Lee,Government,False,-,2024-10-16 16:35:17.065576
C00004_T0048,C00004,2025-06-20,Investment,3310.41,USD,Luxembourg,Croatia,Branch,Loan,Chris Lee,Unknown,True,Large volume,2023-11-22 07:31:58.065583
C00004_T0049,C00004,2025-06-21,Payment,5835.51,USD,Croatia,Sweden,Online,Crypto Settlement,John Smith,Government,False,-,2023-10-31 09:15:27.065590
C00004_T0050,C00004,2025-06-22,Payment,3091.8,USD,Bulgaria,Finland,Branch,Commission,Chris Lee,Unknown,False,-,2025-01-05 10:34:50.065597
C00004_T0051,C00004,2025-06-23,Investment,5440.4,USD,Lithuania,Netherlands,Branch,Investment,John Smith,Government,False,-,2024-10-27 06:28:57.065603
C00004_T0052,C00004,2025-06-24,Deposit,4606.14,USD,Denmark,Estonia,Mobile App,Investment,Chris Lee,Unknown,False,-,2025-03-15 11:38:59.065610
C00004_T0053,C00004,2025-06-25,Payment,951.64,USD,Latvia,Ireland,Branch,Crypto Settlement,Chris Lee,Business,False,-,2024-02-11 01:40:31.065619
C00004_T0054,C00004,2025-06-26,Deposit,2007.25,USD,Finland,France,Branch,Loan,Alice Brown,Unknown,False,-,2025-02-27 03:01:35.065630
C00004_T0055,C00004,2025-06-27,Withdrawal,564.28,USD,Cyprus,Finland,Mobile App,Business Expense,John Smith,Government,True,-,2024-03-02 04:04:15.065641
C00004_T0056,C00004,2025-06-28,Investment,150.24,USD,Switzerland,Ireland,Mobile App,Salary,John Smith,Unknown,False,-,2024-02-25 20:15:33.065648
C00004_T0057,C00004,2025-06-29,Withdrawal,228.46,USD,Greece,Belgium,Online,Loan,Chris Lee,Individual,False,-,2024-08-02 21:07:22.065655
C00004_T0058,C00004,2025-06-30,Payment,10015.65,USD,Sweden,Croatia,Mobile App,Loan,John Smith,Unknown,False,-,2024-10-03 14:21:06.065662
C00004_T0059,C00004,2025-07-01,Deposit,14621.51,USD,Bulgaria,Slovenia,API,Loan,Chris Lee,Unknown,False,-,2025-06-21 07:05:01.065669
C00004_T0060,C00004,2025-07-02,Withdrawal,349.97,USD,Sweden,Czech Republic,API,Loan,Chris Lee,Unknown,False,-,2024-02-12 05:51:52.065675
C00004_T0061,C00004,2025-07-03,Payment,1431.73,USD,Estonia,Spain,Online,Business Expense,Michael Johnson,Individual,False,-,2024-05-28 12:53:47.065682
C00004_T0062,C00004,2025-07-04,Transfer,426.14,USD,Greece,Belgium,Branch,Crypto Settlement,John Smith,Individual,False,-,2024-07-10 20:49:52.065690
C00004_T0063,C00004,2025-07-05,Withdrawal,6302.45,USD,France,Spain,Online,Commission,Jane Doe,Individual,False,-,2024-02-21 03:39:14.065696
C00004_T0064,C00004,2025-07-06,Transfer,2404.93,USD,Czech Republic,France,Mobile App,Loan,John Smith,Business,False,-,2024-02-20 09:31:25.065703
C00004_T0065,C00004,2025-07-07,Transfer,3404.9,USD,Ireland,Greece,Branch,Loan,John Smith,Individual,False,-,2023-12-16 18:06:40.065710
C00004_T0066,C00004,2025-07-08,Payment,2722.54,USD,Slovenia,Slovakia,Online,Salary,Alice Brown,Business,False,-,2025-06-01 01:16:31.065716
C00004_T0067,C00004,2025-07-09,Investment,4344.19,USD,Lithuania,Norway,Online,Investment,Jane Doe,Unknown,False,-,2024-08-02 16:53:18.065723
C00004_T0068,C00004,2025-07-10,Deposit,1348.01,USD,Poland,Germany,API,Business Expense,Jane Doe,Business,False,-,2024-06-23 20:14:44.065730
C00004_T0069,C00004,2025-07-11,Payment,518.72,USD,France,Iceland,Online,Loan,Alice Brown,Unknown,False,-,2024-05-09 19:19:10.065737
C00004_T0070,C00004,2025-07-12,Withdrawal,62.34,USD,Malta,Portugal,Branch,Commission,Alice Brown,Business,True,-,2024-12-11 03:04:08.065743
C00004_T0071,C00004,2025-07-13,Deposit,2069.21,USD,Slovakia,Croatia,Online,Commission,John Smith,Individual,False,-,2025-02-27 03:30:36.065750
C00004_T0072,C00004,2025-07-14,Investment,8361.08,USD,Netherlands,Croatia,Online,Commission,Michael Johnson,Individual,False,-,2024-12-15 17:43:35.065756
C00004_T0073,C00004,2025-07-15,Payment,1277.31,USD,Latvia,Spain,Mobile App,Salary,Alice Brown,Business,False,-,2023-12-16 09:01:57.065763
C00004_T0074,C00004,2025-07-16,Investment,764.87,USD,Austria,Romania,Online,Commission,Jane Doe,Business,False,-,2024-04-23 21:27:23.065770
C00004_T0075,C00004,2025-07-17,Withdrawal,9132.95,USD,Norway,Sweden,Branch,Crypto Settlement,Jane Doe,Individual,False,-,2025-02-04 20:38:24.065776
C00004_T0076,C00004,2025-07-18,Payment,390.79,USD,Slovenia,Belgium,API,Salary,John Smith,Unknown,False,-,2023-08-02 23:48:57.065783
C00004_T0077,C00004,2025-07-19,Withdrawal,186.54,USD,Lithuania,Austria,API,Business Expense,Michael Johnson,Unknown,False,-,2024-10-22 04:16:18.065790
C00004_T0078,C00004,2025-07-20,Deposit,7418.48,USD,France,Spain,API,Commission,Chris Lee,Unknown,False,-,2024-01-23 19:59:47.065797
C00004_T0079,C00004,2025-07-21,Deposit,4232.88,USD,Switzerland,Cyprus,API,Investment,Alice Brown,Unknown,False,-,2025-02-26 15:02:32.065803
C00004_T0080,C00004,2025-07-22,Investment,1922.84,USD,Norway,Norway,Mobile App,Loan,Alice Brown,Government,False,-,2024-02-07 21:38:52.065810
C00004_T0081,C00004,2025-07-23,Investment,4894.66,USD,Croatia,Netherlands,Branch,Business Expense,John Smith,Unknown,False,-,2025-03-04 22:00:07.065817
C00004_T0082,C00004,2025-07-24,Deposit,4743.55,USD,United Kingdom,Czech Republic,Mobile App,Crypto Settlement,Michael Johnson,Government,False,-,2023-09-17 21:19:08.065823
C00004_T0083,C00004,2025-07-25,Transfer,143.38,USD,Sweden,Germany,API,Investment,Jane Doe,Government,False,-,2025-06-10 11:43:55.065830
C00004_T0084,C00004,2025-07-26,Deposit,3955.01,USD,Cyprus,Greece,Mobile App,Business Expense,Jane Doe,Individual,False,Large volume,2024-12-27 15:12:20.065840
C00004_T0085,C00004,2025-07-27,Payment,3591.35,USD,Finland,Sweden,Online,Crypto Settlement,Chris Lee,Individual,False,-,2024-06-10 13:38:53.065851
C00005_T0001,C00005,2025-05-18,Investment,20.22,USD,Croatia,Ireland,Mobile App,Business Expense,Michael Johnson,Individual,False,-,2024-12-09 01:03:42.065862
C00005_T0002,C00005,2025-05-19,Transfer,2089.57,USD,Sweden,United Kingdom,Online,Salary,Chris Lee,Unknown,False,-,2024-01-20 12:31:18.065883
C00005_T0003,C00005,2025-05-20,Investment,569.78,USD,Croatia,Malta,Online,Loan,Jane Doe,Business,False,-,2024-07-19 04:59:45.065890
C00005_T0004,C00005,2025-05-21,Deposit,707.34,USD,Portugal,Finland,Branch,Crypto Settlement,Jane Doe,Unknown,False,-,2025-03-16 05:37:24.065897
C00005_T0005,C00005,2025-05-22,Payment,1376.85,USD,Lithuania,Sweden,Online,Investment,Alice Brown,Business,False,-,2023-09-09 10:52:30.065904
C00005_T0006,C00005,2025-05-23,Transfer,187.97,USD,Cyprus,Portugal,Online,Salary,Chris Lee,Business,False,-,2025-01-09 18:33:24.065911
C00005_T0007,C00005,2025-05-24,Withdrawal,1790.44,USD,Finland,Bulgaria,Mobile App,Crypto Settlement,Chris Lee,Individual,True,-,2024-11-25 04:32:35.065918
C00005_T0008,C00005,2025-05-25,Investment,684.16,USD,France,Greece,Mobile App,Business Expense,Alice Brown,Unknown,False,-,2023-12-01 02:16:07.065924
C00005_T0009,C00005,2025-05-26,Payment,1742.52,USD,Malta,Slovenia,Online,Business Expense,Michael Johnson,Unknown,False,-,2024-12-26 06:58:19.065931
C00005_T0010,C00005,2025-05-27,Investment,3124.18,USD,Denmark,Germany,Branch,Salary,John Smith,Unknown,False,-,2023-11-28 14:04:44.065938
C00005_T0011,C00005,2025-05-28,Investment,326.49,USD,Poland,Czech Republic,Mobile App,Crypto Settlement,Alice Brown,Business,False,-,2024-08-11 05:49:12.065944
C00005_T0012,C00005,2025-05-29,Deposit,4648.16,USD,Germany,Croatia,API,Business Expense,Michael Johnson,Government,False,-,2025-03-23 05:41:06.065951
C00005_T0013,C00005,2025-05-30,Investment,1316.06,USD,Denmark,Hungary,Branch,Salary,Chris Lee,Unknown,False,-,2024-01-06 18:03:21.065958
C00005_T0014,C00005,2025-05-31,Deposit,4458.88,USD,Norway,Hungary,Mobile App,Salary,Alice Brown,Unknown,False,-,2025-03-13 09:16:09.065965
C00005_T0015,C00005,2025-06-01,Deposit,405.1,USD,Netherlands,United Kingdom,Mobile App,Investment,John Smith,Government,False,-,2024-10-15 17:42:35.065972
C00005_T0016,C00005,2025-06-02,Deposit,1614.03,USD,Spain,Ireland,API,Salary,Jane Doe,Individual,False,-,2025-04-22 17:11:37.065978
C00005_T0017,C00005,2025-06-03,Payment,899.99,USD,Finland,Finland,Online,Crypto Settlement,Alice Brown,Unknown,True,-,2025-01-13 15:00:02.065985
C00005_T0018,C00005,2025-06-04,Investment,2589.03,USD,Latvia,Slovenia,Mobile App,Crypto Settlement,John Smith,Government,False,-,2025-07-25 01:48:32.065992
C00005_T0019,C00005,2025-06-05,Investment,1619.97,USD,Italy,Hungary,API,Business Expense,John Smith,Unknown,False,-,2024-03-23 07:56:43.065999
C00005_T0020,C00005,2025-06-06,Deposit,1186.89,USD,Finland,Poland,API,Commission,Alice Brown,Business,False,-,2023-12-31 19:00:13.066006
C00005_T0021,C00005,2025-06-07,Investment,4247.8,USD,Sweden,Spain,Mobile App,Investment,Michael Johnson,Government,False,-,2024-04-17 20:13:03.066013
C00005_T0022,C00005,2025-06-08,Investment,823.57,USD,Switzerland,Italy,Branch,Crypto Settlement,Alice Brown,Business,False,-,2025-05-12 16:59:26.066020
C00005_T0023,C00005,2025-06-09,Deposit,432.2,USD,Spain,Slovakia,Mobile App,Business Expense,Chris Lee,Government,False,-,2023-11-24 17:20:16.066026
C00005_T0024,C00005,2025-06-10,Withdrawal,1629.67,USD,Belgium,Iceland,API,Business Expense,John Smith,Individual,True,-,2024-12-02 08:09:31.066033
C00005_T0025,C00005,2025-06-11,Withdrawal,1701.85,USD,Bulgaria,Netherlands,Mobile App,Investment,John Smith,Business,False,-,2023-09-05 10:20:12.066040
C00005_T0026,C00005,2025-06-12,Deposit,1005.9,USD,Netherlands,Sweden,Branch,Investment,Jane Doe,Unknown,False,-,2024-09-26 09:43:27.066047
C00005_T0027,C00005,2025-06-13,Payment,1159.89,USD,Iceland,Slovakia,Online,Business Expense,John Smith,Government,False,-,2024-07-18 06:58:03.066054
C00005_T0028,C00005,2025-06-14,Investment,5580.57,USD,Slovenia,Czech Republic,Online,Commission,Jane Doe,Unknown,False,-,2025-03-28 17:32:58.066060
C00005_T0029,C00005,2025-06-15,Investment,2295.24,USD,Finland,Croatia,Mobile App,Loan,John Smith,Individual,False,-,2024-05-12 21:45:46.066067
C00005_T0030,C00005,2025-06-16,Withdrawal,203.91,USD,Belgium,Cyprus,Mobile App,Business Expense,John Smith,Government,False,-,2024-03-20 14:28:54.066074
C00005_T0031,C00005,2025-06-17,Deposit,414.78,USD,Austria,Poland,API,Investment,Alice Brown,Individual,False,-,2024-04-08 21:09:09.066081
C00005_T0032,C00005,2025-06-18,Payment,6458.15,USD,Germany,Portugal,Branch,Salary,Alice Brown,Government,False,-,2023-12-27 01:16:16.066088
C00005_T0033,C00005,2025-06-19,Deposit,2255.23,USD,Romania,Belgium,API,Salary,Chris Lee,Business,False,-,2023-10-01 04:07:54.066094
C00005_T0034,C00005,2025-06-20,Withdrawal,4289.47,USD,Cyprus,United Kingdom,API,Investment,Michael Johnson,Unknown,False,-,2024-08-06 05:40:28.066101
C00005_T0035,C00005,2025-06-21,Withdrawal,630.13,USD,Netherlands,Spain,Online,Investment,Chris Lee,Business,False,-,2025-01-26 16:58:00.066108
C00005_T0036,C00005,2025-06-22,Investment,2356.05,USD,Finland,Czech Republic,API,Loan,John Smith,Business,True,-,2025-03-11 14:48:36.066115
C00005_T0037,C00005,2025-06-23,Transfer,2177.71,USD,Czech Republic,Croatia,API,Crypto Settlement,Chris Lee,Business,False,-,2024-04-23 00:41:19.066122
C00005_T0038,C00005,2025-06-24,Payment,607.36,USD,Portugal,Iceland,Online,Investment,Alice Brown,Business,False,-,2025-04-24 09:52:09.066128
C00005_T0039,C00005,2025-06-25,Payment,1392.33,USD,Ireland,Switzerland,Online,Salary,John Smith,Government,False,-,2025-03-09 19:10:51.066135
C00005_T0040,C00005,2025-06-26,Transfer,1717.59,USD,Lithuania,Luxembourg,Branch,Commission,John Smith,Unknown,False,-,2024-08-23 10:39:03.066142
C00005_T0041,C00005,2025-06-27,Withdrawal,1141.43,USD,Poland,Italy,Branch,Investment,Chris Lee,Government,False,-,2025-01-27 01:21:55.066149
C00005_T0042,C00005,2025-06-28,Deposit,3054.04,USD,Iceland,Slovakia,Branch,Loan,Jane Doe,Government,True,-,2024-11-29 00:35:39.066156
C00005_T0043,C00005,2025-06-29,Payment,3112.29,USD,Lithuania,Luxembourg,Mobile App,Commission,Michael Johnson,Government,False,-,2025-03-28 08:52:07.066162
C00005_T0044,C00005,2025-06-30,Transfer,3307.41,USD,Austria,Norway,Online,Loan,Chris Lee,Business,False,-,2024-02-22 02:22:42.066169
C00005_T0045,C00005,2025-07-01,Investment,2829.98,USD,Croatia,Ireland,Mobile App,Commission,Chris Lee,Individual,False,-,2024-04-17 09:04:38.066176
C00005_T0046,C00005,2025-07-02,Investment,1164.89,USD,Bulgaria,Czech Republic,Mobile App,Investment,Michael Johnson,Business,False,-,2023-12-21 02:14:51.066183
C00005_T0047,C00005,2025-07-03,Withdrawal,835.68,USD,United Kingdom,Malta,Branch,Salary,John Smith,Government,False,-,2024-07-22 10:33:47.066190
C00005_T0048,C00005,2025-07-04,Payment,3096.82,USD,Sweden,Hungary,Online,Commission,John Smith,Business,True,-,2025-05-09 09:24:36.066197
C00005_T0049,C00005,2025-07-05,Deposit,1172.11,USD,Poland,Romania,Mobile App,Business Expense,Jane Doe,Unknown,False,-,2024-08-17 16:51:11.066204
C00005_T0050,C00005,2025-07-06,Payment,492.08,USD,Sweden,Greece,API,Crypto Settlement,Chris Lee,Unknown,True,-,2024-02-23 10:22:58.066210
C00005_T0051,C00005,2025-07-07,Investment,1231.61,USD,Cyprus,Malta,API,Loan,Michael Johnson,Business,False,-,2024-10-19 14:07:49.066217
C00005_T0052,C00005,2025-07-08,Payment,266.13,USD,Lithuania,Austria,Online,Commission,Chris Lee,Business,False,-,2024-09-03 07:07:29.066224
C00005_T0053,C00005,2025-07-09,Investment,2046.68,USD,Belgium,Spain,Mobile App,Loan,Alice Brown,Individual,False,-,2023-09-16 00:12:52.066231
C00005_T0054,C00005,2025-07-10,Transfer,712.16,USD,Slovenia,Norway,Branch,Salary,Chris Lee,Business,False,-,2024-04-20 16:26:54.066237
C00005_T0055,C00005,2025-07-11,Transfer,525.38,USD,Greece,Sweden,Mobile App,Loan,Chris Lee,Business,True,-,2024-06-12 07:41:40.066244
C00005_T0056,C00005,2025-07-12,Investment,5454.31,USD,Luxembourg,Slovenia,API,Loan,Alice Brown,Individual,False,-,2024-08-05 00:48:51.066251
