transaction_id,client_id,transaction_date,transaction_type,transaction_amount,currency,origin_country,destination_country,channel,purpose_code,counterparty_name,counterparty_type,is_flagged,flag_reason,created_at
C00004_T0008,C00004,2025-05-11,Payment,5124.9,USD,Estonia,Malta,API,Investment,Jane Doe,Individual,False,-,2025-07-27 16:13:18
C00004_T0009,C00004,2025-05-12,Payment,1729.2,USD,Hungary,Denmark,Mobile App,Investment,Alice Brown,Government,False,-,2025-07-27 16:13:18
C00004_T0010,C00004,2025-05-13,Withdrawal,5731.63,USD,Croatia,Romania,API,Salary,Alice Brown,Government,False,-,2025-07-27 16:13:18
C00004_T0011,C00004,2025-05-14,Withdrawal,13899.46,USD,United Kingdom,Finland,Branch,Investment,John Smith,Business,False,-,2025-07-27 16:13:18
C00004_T0012,C00004,2025-05-15,Transfer,1720.96,USD,Sweden,Slovenia,Online,Investment,John Smith,Business,False,Large volume,2025-07-27 16:13:18
C00004_T0013,C00004,2025-05-16,Withdrawal,6540.28,USD,Luxembourg,Latvia,API,Investment,Chris Lee,Individual,False,-,2025-07-27 16:13:18
C00004_T0014,C00004,2025-05-17,Payment,15634.54,USD,Estonia,Denmark,Branch,Crypto Settlement,Alice Brown,Individual,False,Large volume,2025-07-27 16:13:18
C00004_T0015,C00004,2025-05-18,Investment,14464.65,USD,Luxembourg,Greece,API,Loan,Michael Johnson,Individual,False,-,2025-07-27 16:13:18
C00004_T0016,C00004,2025-05-19,Payment,1994.58,USD,Malta,Poland,Online,Loan,John Smith,Unknown,True,-,2025-07-27 16:13:18
C00004_T0017,C00004,2025-05-20,Transfer,2332.34,USD,Belgium,Iceland,API,Loan,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0018,C00004,2025-05-21,Withdrawal,1267.91,USD,Malta,France,API,Commission,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0019,C00004,2025-05-22,Investment,1321.77,USD,Bulgaria,Czech Republic,Online,Salary,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0020,C00004,2025-05-23,Payment,2378.39,USD,Iceland,Belgium,API,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0021,C00004,2025-05-24,Investment,784.82,USD,Norway,Lithuania,Online,Business Expense,Jane Doe,Business,False,-,2025-07-27 16:13:18
C00004_T0022,C00004,2025-05-25,Deposit,4354.73,USD,Luxembourg,Italy,Mobile App,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00004_T0023,C00004,2025-05-26,Payment,2695.19,USD,Luxembourg,Switzerland,API,Investment,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00004_T0024,C00004,2025-05-27,Deposit,8007.86,USD,Latvia,Denmark,Branch,Loan,Chris Lee,Individual,False,-,2025-07-27 16:13:18
C00004_T0025,C00004,2025-05-28,Investment,5834.81,USD,Germany,Poland,API,Crypto Settlement,Chris Lee,Government,False,-,2025-07-27 16:13:18
C00004_T0026,C00004,2025-05-29,Withdrawal,1365.25,USD,Switzerland,Switzerland,Online,Salary,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0027,C00004,2025-05-30,Withdrawal,2471.76,USD,Finland,Italy,Online,Investment,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0028,C00004,2025-05-31,Withdrawal,4868.85,USD,Denmark,Germany,Branch,Commission,John Smith,Business,False,-,2025-07-27 16:13:18
C00004_T0029,C00004,2025-06-01,Deposit,752.86,USD,Norway,Estonia,Branch,Business Expense,Michael Johnson,Business,False,-,2025-07-27 16:13:18
C00004_T0030,C00004,2025-06-02,Withdrawal,112.6,USD,Poland,Austria,Online,Investment,John Smith,Business,False,Large volume,2025-07-27 16:13:18
C00004_T0031,C00004,2025-06-03,Transfer,6707.34,USD,Germany,Austria,Mobile App,Business Expense,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0032,C00004,2025-06-04,Payment,518.95,USD,Estonia,Norway,Mobile App,Crypto Settlement,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00004_T0033,C00004,2025-06-05,Payment,7722.02,USD,Finland,Bulgaria,Online,Investment,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0034,C00004,2025-06-06,Investment,8587.95,USD,Hungary,Switzerland,Mobile App,Commission,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00004_T0035,C00004,2025-06-07,Deposit,2165.47,USD,Cyprus,Croatia,Branch,Crypto Settlement,Alice Brown,Government,False,-,2025-07-27 16:13:18
C00004_T0036,C00004,2025-06-08,Payment,5765.14,USD,Norway,Slovenia,Mobile App,Salary,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0037,C00004,2025-06-09,Deposit,1582.62,USD,Netherlands,Luxembourg,Branch,Business Expense,John Smith,Individual,False,-,2025-07-27 16:13:18
C00004_T0038,C00004,2025-06-10,Investment,6851.79,USD,France,Norway,API,Business Expense,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0039,C00004,2025-06-11,Withdrawal,6106.08,USD,Ireland,Italy,Branch,Salary,Jane Doe,Government,False,-,2025-07-27 16:13:18
C00004_T0040,C00004,2025-06-12,Investment,286.77,USD,Germany,Cyprus,API,Business Expense,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00004_T0041,C00004,2025-06-13,Transfer,3064.04,USD,Switzerland,United Kingdom,Branch,Crypto Settlement,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0042,C00004,2025-06-14,Withdrawal,3582.84,USD,Romania,Bulgaria,Branch,Loan,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0043,C00004,2025-06-15,Withdrawal,3.01,USD,Switzerland,Romania,Mobile App,Salary,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00004_T0044,C00004,2025-06-16,Withdrawal,13704.85,USD,Bulgaria,Latvia,Branch,Commission,Michael Johnson,Government,False,Large volume,2025-07-27 16:13:18
C00004_T0045,C00004,2025-06-17,Investment,1830.02,USD,Austria,Bulgaria,Online,Investment,Alice Brown,Individual,False,-,2025-07-27 16:13:18
C00004_T0046,C00004,2025-06-18,Transfer,2554.61,USD,Ireland,Portugal,API,Investment,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0047,C00004,2025-06-19,Deposit,759.84,USD,Malta,Portugal,API,Salary,Chris Lee,Government,False,-,2025-07-27 16:13:18
C00004_T0048,C00004,2025-06-20,Investment,3310.41,USD,Luxembourg,Croatia,Branch,Loan,Chris Lee,Unknown,True,Large volume,2025-07-27 16:13:18
C00004_T0049,C00004,2025-06-21,Payment,5835.51,USD,Croatia,Sweden,Online,Crypto Settlement,John Smith,Government,False,-,2025-07-27 16:13:18
C00004_T0050,C00004,2025-06-22,Payment,3091.8,USD,Bulgaria,Finland,Branch,Commission,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0051,C00004,2025-06-23,Investment,5440.4,USD,Lithuania,Netherlands,Branch,Investment,John Smith,Government,False,-,2025-07-27 16:13:18
C00004_T0052,C00004,2025-06-24,Deposit,4606.14,USD,Denmark,Estonia,Mobile App,Investment,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0053,C00004,2025-06-25,Payment,951.64,USD,Latvia,Ireland,Branch,Crypto Settlement,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00004_T0054,C00004,2025-06-26,Deposit,2007.25,USD,Finland,France,Branch,Loan,Alice Brown,Unknown,False,-,2025-07-27 16:13:18
C00004_T0055,C00004,2025-06-27,Withdrawal,564.28,USD,Cyprus,Finland,Mobile App,Business Expense,John Smith,Government,True,-,2025-07-27 16:13:18
C00004_T0056,C00004,2025-06-28,Investment,150.24,USD,Switzerland,Ireland,Mobile App,Salary,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0057,C00004,2025-06-29,Withdrawal,228.46,USD,Greece,Belgium,Online,Loan,Chris Lee,Individual,False,-,2025-07-27 16:13:18
C00004_T0058,C00004,2025-06-30,Payment,10015.65,USD,Sweden,Croatia,Mobile App,Loan,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0059,C00004,2025-07-01,Deposit,14621.51,USD,Bulgaria,Slovenia,API,Loan,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0060,C00004,2025-07-02,Withdrawal,349.97,USD,Sweden,Czech Republic,API,Loan,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0061,C00004,2025-07-03,Payment,1431.73,USD,Estonia,Spain,Online,Business Expense,Michael Johnson,Individual,False,-,2025-07-27 16:13:18
C00004_T0062,C00004,2025-07-04,Transfer,426.14,USD,Greece,Belgium,Branch,Crypto Settlement,John Smith,Individual,False,-,2025-07-27 16:13:18
C00004_T0063,C00004,2025-07-05,Withdrawal,6302.45,USD,France,Spain,Online,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:18
C00004_T0064,C00004,2025-07-06,Transfer,2404.93,USD,Czech Republic,France,Mobile App,Loan,John Smith,Business,False,-,2025-07-27 16:13:18
C00004_T0065,C00004,2025-07-07,Transfer,3404.9,USD,Ireland,Greece,Branch,Loan,John Smith,Individual,False,-,2025-07-27 16:13:18
C00004_T0066,C00004,2025-07-08,Payment,2722.54,USD,Slovenia,Slovakia,Online,Salary,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00004_T0067,C00004,2025-07-09,Investment,4344.19,USD,Lithuania,Norway,Online,Investment,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00004_T0068,C00004,2025-07-10,Deposit,1348.01,USD,Poland,Germany,API,Business Expense,Jane Doe,Business,False,-,2025-07-27 16:13:18
C00004_T0069,C00004,2025-07-11,Payment,518.72,USD,France,Iceland,Online,Loan,Alice Brown,Unknown,False,-,2025-07-27 16:13:18
C00004_T0070,C00004,2025-07-12,Withdrawal,62.34,USD,Malta,Portugal,Branch,Commission,Alice Brown,Business,True,-,2025-07-27 16:13:18
C00004_T0071,C00004,2025-07-13,Deposit,2069.21,USD,Slovakia,Croatia,Online,Commission,John Smith,Individual,False,-,2025-07-27 16:13:18
C00004_T0072,C00004,2025-07-14,Investment,8361.08,USD,Netherlands,Croatia,Online,Commission,Michael Johnson,Individual,False,-,2025-07-27 16:13:18
C00004_T0073,C00004,2025-07-15,Payment,1277.31,USD,Latvia,Spain,Mobile App,Salary,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00004_T0074,C00004,2025-07-16,Investment,764.87,USD,Austria,Romania,Online,Commission,Jane Doe,Business,False,-,2025-07-27 16:13:18
C00004_T0075,C00004,2025-07-17,Withdrawal,9132.95,USD,Norway,Sweden,Branch,Crypto Settlement,Jane Doe,Individual,False,-,2025-07-27 16:13:18
C00004_T0076,C00004,2025-07-18,Payment,390.79,USD,Slovenia,Belgium,API,Salary,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0077,C00004,2025-07-19,Withdrawal,186.54,USD,Lithuania,Austria,API,Business Expense,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00004_T0078,C00004,2025-07-20,Deposit,7418.48,USD,France,Spain,API,Commission,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00004_T0079,C00004,2025-07-21,Deposit,4232.88,USD,Switzerland,Cyprus,API,Investment,Alice Brown,Unknown,False,-,2025-07-27 16:13:18
C00004_T0080,C00004,2025-07-22,Investment,1922.84,USD,Norway,Norway,Mobile App,Loan,Alice Brown,Government,False,-,2025-07-27 16:13:18
C00004_T0081,C00004,2025-07-23,Investment,4894.66,USD,Croatia,Netherlands,Branch,Business Expense,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00004_T0082,C00004,2025-07-24,Deposit,4743.55,USD,United Kingdom,Czech Republic,Mobile App,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00004_T0083,C00004,2025-07-25,Transfer,143.38,USD,Sweden,Germany,API,Investment,Jane Doe,Government,False,-,2025-07-27 16:13:18
C00004_T0084,C00004,2025-07-26,Deposit,3955.01,USD,Cyprus,Greece,Mobile App,Business Expense,Jane Doe,Individual,False,Large volume,2025-07-27 16:13:18
C00004_T0085,C00004,2025-07-27,Payment,3591.35,USD,Finland,Sweden,Online,Crypto Settlement,Chris Lee,Individual,False,-,2025-07-27 16:13:18
C00005_T0001,C00005,2025-05-18,Investment,20.22,USD,Croatia,Ireland,Mobile App,Business Expense,Michael Johnson,Individual,False,-,2025-07-27 16:13:18
C00005_T0002,C00005,2025-05-19,Transfer,2089.57,USD,Sweden,United Kingdom,Online,Salary,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00005_T0003,C00005,2025-05-20,Investment,569.78,USD,Croatia,Malta,Online,Loan,Jane Doe,Business,False,-,2025-07-27 16:13:18
C00005_T0004,C00005,2025-05-21,Deposit,707.34,USD,Portugal,Finland,Branch,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00005_T0005,C00005,2025-05-22,Payment,1376.85,USD,Lithuania,Sweden,Online,Investment,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0006,C00005,2025-05-23,Transfer,187.97,USD,Cyprus,Portugal,Online,Salary,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0007,C00005,2025-05-24,Withdrawal,1790.44,USD,Finland,Bulgaria,Mobile App,Crypto Settlement,Chris Lee,Individual,True,-,2025-07-27 16:13:18
C00005_T0008,C00005,2025-05-25,Investment,684.16,USD,France,Greece,Mobile App,Business Expense,Alice Brown,Unknown,False,-,2025-07-27 16:13:18
C00005_T0009,C00005,2025-05-26,Payment,1742.52,USD,Malta,Slovenia,Online,Business Expense,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00005_T0010,C00005,2025-05-27,Investment,3124.18,USD,Denmark,Germany,Branch,Salary,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00005_T0011,C00005,2025-05-28,Investment,326.49,USD,Poland,Czech Republic,Mobile App,Crypto Settlement,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0012,C00005,2025-05-29,Deposit,4648.16,USD,Germany,Croatia,API,Business Expense,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00005_T0013,C00005,2025-05-30,Investment,1316.06,USD,Denmark,Hungary,Branch,Salary,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00005_T0014,C00005,2025-05-31,Deposit,4458.88,USD,Norway,Hungary,Mobile App,Salary,Alice Brown,Unknown,False,-,2025-07-27 16:13:18
C00005_T0015,C00005,2025-06-01,Deposit,405.1,USD,Netherlands,United Kingdom,Mobile App,Investment,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0016,C00005,2025-06-02,Deposit,1614.03,USD,Spain,Ireland,API,Salary,Jane Doe,Individual,False,-,2025-07-27 16:13:18
C00005_T0017,C00005,2025-06-03,Payment,899.99,USD,Finland,Finland,Online,Crypto Settlement,Alice Brown,Unknown,True,-,2025-07-27 16:13:18
C00005_T0018,C00005,2025-06-04,Investment,2589.03,USD,Latvia,Slovenia,Mobile App,Crypto Settlement,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0019,C00005,2025-06-05,Investment,1619.97,USD,Italy,Hungary,API,Business Expense,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00005_T0020,C00005,2025-06-06,Deposit,1186.89,USD,Finland,Poland,API,Commission,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0021,C00005,2025-06-07,Investment,4247.8,USD,Sweden,Spain,Mobile App,Investment,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00005_T0022,C00005,2025-06-08,Investment,823.57,USD,Switzerland,Italy,Branch,Crypto Settlement,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0023,C00005,2025-06-09,Deposit,432.2,USD,Spain,Slovakia,Mobile App,Business Expense,Chris Lee,Government,False,-,2025-07-27 16:13:18
C00005_T0024,C00005,2025-06-10,Withdrawal,1629.67,USD,Belgium,Iceland,API,Business Expense,John Smith,Individual,True,-,2025-07-27 16:13:18
C00005_T0025,C00005,2025-06-11,Withdrawal,1701.85,USD,Bulgaria,Netherlands,Mobile App,Investment,John Smith,Business,False,-,2025-07-27 16:13:18
C00005_T0026,C00005,2025-06-12,Deposit,1005.9,USD,Netherlands,Sweden,Branch,Investment,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00005_T0027,C00005,2025-06-13,Payment,1159.89,USD,Iceland,Slovakia,Online,Business Expense,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0028,C00005,2025-06-14,Investment,5580.57,USD,Slovenia,Czech Republic,Online,Commission,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00005_T0029,C00005,2025-06-15,Investment,2295.24,USD,Finland,Croatia,Mobile App,Loan,John Smith,Individual,False,-,2025-07-27 16:13:18
C00005_T0030,C00005,2025-06-16,Withdrawal,203.91,USD,Belgium,Cyprus,Mobile App,Business Expense,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0031,C00005,2025-06-17,Deposit,414.78,USD,Austria,Poland,API,Investment,Alice Brown,Individual,False,-,2025-07-27 16:13:18
C00005_T0032,C00005,2025-06-18,Payment,6458.15,USD,Germany,Portugal,Branch,Salary,Alice Brown,Government,False,-,2025-07-27 16:13:18
C00005_T0033,C00005,2025-06-19,Deposit,2255.23,USD,Romania,Belgium,API,Salary,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0034,C00005,2025-06-20,Withdrawal,4289.47,USD,Cyprus,United Kingdom,API,Investment,Michael Johnson,Unknown,False,-,2025-07-27 16:13:18
C00005_T0035,C00005,2025-06-21,Withdrawal,630.13,USD,Netherlands,Spain,Online,Investment,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0036,C00005,2025-06-22,Investment,2356.05,USD,Finland,Czech Republic,API,Loan,John Smith,Business,True,-,2025-07-27 16:13:18
C00005_T0037,C00005,2025-06-23,Transfer,2177.71,USD,Czech Republic,Croatia,API,Crypto Settlement,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0038,C00005,2025-06-24,Payment,607.36,USD,Portugal,Iceland,Online,Investment,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0039,C00005,2025-06-25,Payment,1392.33,USD,Ireland,Switzerland,Online,Salary,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0040,C00005,2025-06-26,Transfer,1717.59,USD,Lithuania,Luxembourg,Branch,Commission,John Smith,Unknown,False,-,2025-07-27 16:13:18
C00005_T0041,C00005,2025-06-27,Withdrawal,1141.43,USD,Poland,Italy,Branch,Investment,Chris Lee,Government,False,-,2025-07-27 16:13:18
C00005_T0042,C00005,2025-06-28,Deposit,3054.04,USD,Iceland,Slovakia,Branch,Loan,Jane Doe,Government,True,-,2025-07-27 16:13:18
C00005_T0043,C00005,2025-06-29,Payment,3112.29,USD,Lithuania,Luxembourg,Mobile App,Commission,Michael Johnson,Government,False,-,2025-07-27 16:13:18
C00005_T0044,C00005,2025-06-30,Transfer,3307.41,USD,Austria,Norway,Online,Loan,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0045,C00005,2025-07-01,Investment,2829.98,USD,Croatia,Ireland,Mobile App,Commission,Chris Lee,Individual,False,-,2025-07-27 16:13:18
C00005_T0046,C00005,2025-07-02,Investment,1164.89,USD,Bulgaria,Czech Republic,Mobile App,Investment,Michael Johnson,Business,False,-,2025-07-27 16:13:18
C00005_T0047,C00005,2025-07-03,Withdrawal,835.68,USD,United Kingdom,Malta,Branch,Salary,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0048,C00005,2025-07-04,Payment,3096.82,USD,Sweden,Hungary,Online,Commission,John Smith,Business,True,-,2025-07-27 16:13:18
C00005_T0049,C00005,2025-07-05,Deposit,1172.11,USD,Poland,Romania,Mobile App,Business Expense,Jane Doe,Unknown,False,-,2025-07-27 16:13:18
C00005_T0050,C00005,2025-07-06,Payment,492.08,USD,Sweden,Greece,API,Crypto Settlement,Chris Lee,Unknown,True,-,2025-07-27 16:13:18
C00005_T0051,C00005,2025-07-07,Investment,1231.61,USD,Cyprus,Malta,API,Loan,Michael Johnson,Business,False,-,2025-07-27 16:13:18
C00005_T0052,C00005,2025-07-08,Payment,266.13,USD,Lithuania,Austria,Online,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0053,C00005,2025-07-09,Investment,2046.68,USD,Belgium,Spain,Mobile App,Loan,Alice Brown,Individual,False,-,2025-07-27 16:13:18
C00005_T0054,C00005,2025-07-10,Transfer,712.16,USD,Slovenia,Norway,Branch,Salary,Chris Lee,Business,False,-,2025-07-27 16:13:18
C00005_T0055,C00005,2025-07-11,Transfer,525.38,USD,Greece,Sweden,Mobile App,Loan,Chris Lee,Business,True,-,2025-07-27 16:13:18
C00005_T0056,C00005,2025-07-12,Investment,5454.31,USD,Luxembourg,Slovenia,API,Loan,Alice Brown,Individual,False,-,2025-07-27 16:13:18
C00005_T0057,C00005,2025-07-13,Deposit,2609.64,USD,Lithuania,Portugal,API,Business Expense,Alice Brown,Business,False,Large volume,2025-07-27 16:13:18
C00005_T0058,C00005,2025-07-14,Deposit,2690.95,USD,Cyprus,Sweden,Branch,Loan,Michael Johnson,Business,False,-,2025-07-27 16:13:18
C00005_T0059,C00005,2025-07-15,Payment,1700.43,USD,Iceland,Cyprus,Online,Commission,John Smith,Business,False,-,2025-07-27 16:13:18
C00005_T0060,C00005,2025-07-16,Investment,3179.18,USD,Cyprus,Italy,Mobile App,Loan,Jane Doe,Business,True,-,2025-07-27 16:13:18
C00005_T0061,C00005,2025-07-17,Withdrawal,2476.7,USD,Belgium,Switzerland,API,Investment,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0062,C00005,2025-07-18,Deposit,1588.75,USD,France,Italy,Mobile App,Loan,John Smith,Government,False,-,2025-07-27 16:13:18
C00005_T0063,C00005,2025-07-19,Deposit,5649.49,USD,Greece,Croatia,Branch,Investment,Michael Johnson,Business,False,-,2025-07-27 16:13:18
C00005_T0064,C00005,2025-07-20,Transfer,370.02,USD,Sweden,Sweden,Branch,Crypto Settlement,Chris Lee,Individual,False,Large volume,2025-07-27 16:13:18
C00005_T0065,C00005,2025-07-21,Deposit,4995.36,USD,Switzerland,Iceland,Online,Loan,Michael Johnson,Business,False,-,2025-07-27 16:13:18
C00005_T0066,C00005,2025-07-22,Deposit,892.86,USD,Slovakia,Ireland,Branch,Crypto Settlement,Michael Johnson,Government,False,Large volume,2025-07-27 16:13:18
C00005_T0067,C00005,2025-07-23,Deposit,1307.6,USD,Spain,Belgium,Online,Loan,Alice Brown,Individual,False,-,2025-07-27 16:13:18
C00005_T0068,C00005,2025-07-24,Investment,227.82,USD,Belgium,Bulgaria,Mobile App,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:18
C00005_T0069,C00005,2025-07-25,Investment,1351.34,USD,Sweden,Finland,API,Investment,Alice Brown,Business,False,-,2025-07-27 16:13:18
C00005_T0070,C00005,2025-07-26,Transfer,1643.51,USD,Greece,Netherlands,API,Crypto Settlement,Chris Lee,Unknown,False,-,2025-07-27 16:13:18
C00005_T0071,C00005,2025-07-27,Payment,10569.6,USD,Denmark,Germany,Online,Crypto Settlement,Alice Brown,Government,False,-,2025-07-27 16:13:18
